Chr,Start,End,Value
1,107000001,108000000,13.330776858214387
1,108000001,109000000,12.650378635397704
1,109000001,110000000,14.19637159654198
1,110000001,111000000,13.454684851960145
1,111000001,112000000,14.273431383453858
1,112000001,113000000,14.61499734238062
1,113000001,114000000,13.904540546154381
1,114000001,115000000,12.640470904590087
1,115000001,116000000,13.031184262140842
1,116000001,117000000,14.417325117679919
1,117000001,118000000,13.64577099785494
1,118000001,119000000,14.301567642056522
1,119000001,120000000,13.329375911278811
1,120000001,121000000,10.31628153174622
1,121000001,122000000,10.849405100947758
1,122000001,123000000,0.0
1,123000001,124000000,0.0
1,124000001,125000000,0.0
1,125000001,126000000,6.303780748177103
1,126000001,127000000,0.0
1,127000001,128000000,0.0
1,128000001,129000000,0.0
1,129000001,130000000,0.0
1,130000001,131000000,0.0
1,131000001,132000000,0.0
1,132000001,133000000,0.0
1,133000001,134000000,0.0
1,134000001,135000000,0.0
1,135000001,136000000,0.0
1,136000001,137000000,0.0
1,137000001,138000000,0.0
1,138000001,139000000,0.0
1,139000001,140000000,0.0
1,140000001,141000000,0.0
1,141000001,142000000,0.0
1,142000001,143000000,0.0
1,143000001,144000000,10.171176797651771
1,144000001,145000000,8.927777962082342
1,145000001,146000000,11.901244032467376
1,146000001,147000000,12.01854794187165
1,147000001,148000000,13.76994112565983
1,148000001,149000000,10.925554439873554
1,149000001,150000000,9.537218400538595
1,150000001,151000000,14.312102985961065
1,151000001,152000000,14.739358707433395
1,152000001,153000000,14.239971386109259
1,153000001,154000000,13.70206443587828
1,154000001,155000000,14.48475997004271
1,155000001,156000000,14.29023488931816
1,156000001,157000000,15.070917561878218
1,157000001,158000000,13.012799104179676
1,158000001,159000000,13.846959440011362
1,159000001,160000000,13.518038379578142
1,160000001,161000000,14.257756130811694
1,161000001,162000000,13.906796667092525
1,162000001,163000000,14.397875141860714
1,163000001,164000000,12.752171545162444
1,164000001,165000000,13.23586465108203
1,165000001,166000000,13.130087867755737
1,166000001,167000000,13.51902189562195
1,167000001,168000000,14.050783956364931
1,168000001,169000000,13.540975578809254
1,169000001,170000000,12.940497134458205
1,170000001,171000000,14.030753336769232
1,171000001,172000000,13.838908446383629
1,172000001,173000000,12.568668693380506
1,173000001,174000000,13.053077387099254
1,174000001,175000000,12.798674298826828
1,175000001,176000000,13.466968626739957
1,176000001,177000000,12.629128904028171
1,177000001,178000000,13.508413796055969
1,178000001,179000000,13.147999842060191
1,179000001,180000000,14.271535977872325
1,180000001,181000000,14.526315834041814
1,181000001,182000000,13.742414707713138
1,182000001,183000000,12.989217079314361
1,183000001,184000000,13.256356135514165
1,184000001,185000000,13.906796667092525
1,185000001,186000000,13.161919165427248
1,186000001,187000000,12.211279947482009
1,187000001,188000000,12.246443717117286
1,188000001,189000000,11.614249727689401
1,189000001,190000000,13.58084739859277
1,190000001,191000000,12.019243216603607
1,191000001,192000000,12.309192106959902
1,192000001,193000000,11.913263430628762
1,193000001,194000000,12.805945351802933
1,194000001,195000000,12.252369767926027
1,195000001,196000000,12.619073646817748
1,196000001,197000000,11.449664538476192
1,197000001,198000000,13.577074720026388
1,198000001,199000000,11.842743180731658
1,199000001,200000000,12.474466464132632
1,200000001,201000000,13.508166165598634
1,201000001,202000000,14.990857387288958
1,202000001,203000000,14.558480505424873
1,203000001,204000000,14.294979655040924
1,204000001,205000000,14.63117705570398
1,205000001,206000000,13.979157210740587
1,206000001,207000000,14.076314574284591
1,207000001,208000000,13.575421065794867
1,208000001,209000000,12.960545013211663
1,209000001,210000000,13.303923412705366
1,210000001,211000000,13.008253527096048
1,211000001,212000000,14.214091404749327
1,212000001,213000000,14.395333300904884
1,213000001,214000000,12.93755773185546
1,214000001,215000000,12.71960272783563
1,215000001,216000000,12.083146870816742
1,216000001,217000000,11.85369942030022
1,217000001,218000000,12.250594507192316
1,218000001,219000000,13.357964301369893
1,219000001,220000000,12.757181632816716
1,220000001,221000000,13.501464025860455
1,221000001,222000000,13.354111608460832
1,222000001,223000000,14.06886223125966
1,223000001,224000000,13.477631797450522
1,224000001,225000000,13.448503519468836
1,225000001,226000000,14.02539914095931
1,226000001,227000000,14.80730460397027
1,227000001,228000000,13.66300208808487
1,228000001,229000000,15.240828591366796
1,229000001,230000000,13.377888329339656
1,230000001,231000000,13.803424831505483
1,231000001,232000000,14.143781781564499
1,232000001,233000000,13.159398347853037
1,233000001,234000000,13.164749830248148
1,234000001,235000000,13.919887514946934
1,235000001,236000000,14.609005548924962
1,236000001,237000000,13.463907474412858
1,237000001,238000000,13.117480772832984
1,238000001,239000000,13.280625797509177
1,239000001,240000000,14.023321202594843
1,240000001,241000000,13.678710163506825
1,241000001,242000000,13.844803823548144
1,242000001,243000000,13.444108996147115
1,243000001,244000000,13.484948734468157
1,244000001,245000000,13.751857836240635
1,245000001,246000000,12.9153192176791
1,246000001,247000000,13.841662620612388
1,247000001,248000000,12.695010739653238
1,248000001,249000000,10.639340708652231
10,1,1000000,13.77817982342022
10,1000001,2000000,13.19028767858039
10,2000001,3000000,11.925183519434208
10,3000001,4000000,14.06179307032486
10,4000001,5000000,12.932399322433792
10,5000001,6000000,14.649200031692517
10,6000001,7000000,13.463652084955493
10,7000001,8000000,14.020198672579394
10,8000001,9000000,13.461607340113764
10,9000001,10000000,12.198138052401116
10,10000001,11000000,12.503577318702689
10,11000001,12000000,13.961720988166674
10,12000001,13000000,14.521416410762333
10,13000001,14000000,13.88902856384844
10,14000001,15000000,12.980675132322368
10,15000001,16000000,13.264295977426446
10,16000001,17000000,13.280045761300384
10,17000001,18000000,12.834273515234699
10,18000001,19000000,12.919794428839156
10,19000001,20000000,12.513974273740658
10,20000001,21000000,11.7710767402628
10,21000001,22000000,14.463205044590426
10,22000001,23000000,13.778590525875742
10,23000001,24000000,13.822272064157765
10,24000001,25000000,13.621479571207674
10,25000001,26000000,12.409656113059851
10,26000001,27000000,13.020459141699511
10,27000001,28000000,12.31938987600021
10,28000001,29000000,14.051803709042758
10,29000001,30000000,13.453399256579326
10,30000001,31000000,13.886363427434057
10,31000001,32000000,14.282871237714822
10,32000001,33000000,12.819979460922664
10,33000001,34000000,13.568787428826925
10,34000001,35000000,13.85145625703334
10,35000001,36000000,14.052822741429035
10,36000001,37000000,13.579669495979257
10,37000001,38000000,12.714460188456027
10,38000001,39000000,11.418379719364957
10,39000001,40000000,10.17367713630342
10,40000001,41000000,0.0
10,41000001,42000000,9.131856960608793
10,42000001,43000000,12.98210230695676
10,43000001,44000000,15.217616970830633
10,44000001,45000000,13.338875632131565
10,45000001,46000000,12.811976694370289
10,46000001,47000000,12.914571997648986
10,47000001,48000000,14.471484705109788
10,48000001,49000000,13.759992179981
10,49000001,50000000,14.058076306058288
10,50000001,51000000,12.827541190172502
10,51000001,52000000,12.829128095368542
10,52000001,53000000,13.080984034047532
10,53000001,54000000,12.840974569821883
10,54000001,55000000,12.619990662606378
10,55000001,56000000,13.225056771699682
10,56000001,57000000,12.159556028058768
10,57000001,58000000,12.137311390700901
10,58000001,59000000,13.225960527236161
10,59000001,60000000,13.292752996249979
10,60000001,61000000,13.742835717431129
10,61000001,62000000,12.790959333698824
10,62000001,63000000,13.160028965299812
10,63000001,64000000,14.074894064153025
10,64000001,65000000,11.479275030250205
10,65000001,66000000,13.888648131374513
10,66000001,67000000,12.08115052127187
10,67000001,68000000,13.057822541282478
10,68000001,69000000,14.156952098325734
10,69000001,70000000,14.555128322584395
10,70000001,71000000,14.913310185608783
10,71000001,72000000,14.38242138663626
10,72000001,73000000,13.897939969094143
10,73000001,74000000,13.75811909036878
10,74000001,75000000,14.372797058178099
10,75000001,76000000,13.81167572534012
10,76000001,77000000,14.239225576001205
10,77000001,78000000,13.529796550099462
10,78000001,79000000,14.268322684628027
10,79000001,80000000,14.422656128892271
10,80000001,81000000,14.177964494706519
10,81000001,82000000,13.083977868501655
10,82000001,83000000,13.582730044700748
10,83000001,84000000,12.39419471001943
10,84000001,85000000,13.917278830920374
10,85000001,86000000,12.91606605089929
10,86000001,87000000,14.261507309202056
10,87000001,88000000,12.162076570374312
10,88000001,89000000,15.884480588886051
10,89000001,90000000,13.78555463841041
10,90000001,91000000,12.042001306279133
10,91000001,92000000,12.01576348736988
10,92000001,93000000,14.750968623671648
10,93000001,94000000,13.195218393762113
10,94000001,95000000,12.97710100677111
10,95000001,96000000,13.189052362190337
10,96000001,97000000,14.483500908968
10,97000001,98000000,14.007990844782777
10,98000001,99000000,13.788004556283616
10,99000001,100000000,14.138831743917224
10,100000001,101000000,13.904540546154381
10,101000001,102000000,14.185107717079823
10,102000001,103000000,14.455519875047571
10,103000001,104000000,14.356795821080423
10,104000001,105000000,13.811073598853545
10,105000001,106000000,14.183557848486991
10,106000001,107000000,13.059851410770802
10,107000001,108000000,12.66644593881483
10,108000001,109000000,12.659326997414105
10,109000001,110000000,13.061202407045007
10,110000001,111000000,14.295410224594724
10,111000001,112000000,13.477884724351748
10,112000001,113000000,13.548942288536495
10,113000001,114000000,13.24064228571925
10,114000001,115000000,13.50519128001998
10,115000001,116000000,13.259301915079512
10,116000001,117000000,13.894912474946965
10,117000001,118000000,12.818382455041155
10,118000001,119000000,13.229720093237413
10,119000001,120000000,14.365980626688664
10,120000001,121000000,13.99444183458205
10,121000001,122000000,13.419301863877585
10,122000001,123000000,13.010003521295205
10,123000001,124000000,13.67827001552358
10,124000001,125000000,14.192678098233475
10,125000001,126000000,13.529796550099462
10,126000001,127000000,13.536368649553852
10,127000001,128000000,13.268980531649836
10,128000001,129000000,14.031787341501463
10,129000001,130000000,13.503949931603273
10,130000001,131000000,14.523623210490348
10,131000001,132000000,14.07906804878221
10,132000001,133000000,14.772623866460277
10,133000001,134000000,13.586957037345522
11,1,1000000,14.884409040236678
11,1000001,2000000,15.297310371168958
11,2000001,3000000,14.915786033745587
11,3000001,4000000,14.33434312748961
11,4000001,5000000,14.151571558837333
11,5000001,6000000,14.164199857999895
11,6000001,7000000,14.331686744746987
11,7000001,8000000,12.91755855851037
11,8000001,9000000,14.275033245478703
11,9000001,10000000,14.149032579943643
11,10000001,11000000,13.137791675355247
11,11000001,12000000,13.860796010734626
11,12000001,13000000,13.07129475348982
11,13000001,14000000,12.574357000565888
11,14000001,15000000,13.622395059485171
11,15000001,16000000,13.637417341257986
11,16000001,17000000,12.6660020326449
11,17000001,18000000,14.13418563704936
11,18000001,19000000,14.078734574052984
11,19000001,20000000,13.388959036232889
11,20000001,21000000,13.448245388310358
11,21000001,22000000,11.247334178028728
11,22000001,23000000,11.98903963696239
11,23000001,24000000,12.640244936222345
11,24000001,25000000,11.929628283024561
11,25000001,26000000,12.572463389083676
11,26000001,27000000,12.44475608969503
11,27000001,28000000,13.740940205425897
11,28000001,29000000,12.511999669441451
11,29000001,30000000,10.967946705812707
11,30000001,31000000,13.030149824925715
11,31000001,32000000,12.410716333604269
11,32000001,33000000,13.21416731409353
11,33000001,34000000,13.486960686389653
11,34000001,35000000,14.089698743664067
11,35000001,36000000,13.895669944303942
11,36000001,37000000,13.349834091457247
11,37000001,38000000,12.220075970984304
11,38000001,39000000,13.019416982944184
11,39000001,40000000,13.263709337165892
11,40000001,41000000,14.224529319402984
11,41000001,42000000,13.186578551633048
11,42000001,43000000,12.87824254386927
11,43000001,44000000,13.176329006617596
11,44000001,45000000,14.145136088281756
11,45000001,46000000,14.93741980030596
11,46000001,47000000,14.480222198491397
11,47000001,48000000,14.533877210033316
11,48000001,49000000,13.082648042352986
11,49000001,50000000,12.139231570719353
11,50000001,51000000,11.552188759557149
11,51000001,52000000,0.0
11,52000001,53000000,0.0
11,53000001,54000000,0.0
11,54000001,55000000,9.978710459106358
11,55000001,56000000,11.350386742312843
11,56000001,57000000,14.073221083109878
11,57000001,58000000,14.122423595354174
11,58000001,59000000,12.705848343508945
11,59000001,60000000,12.912328012687096
11,60000001,61000000,13.84441154700684
11,61000001,62000000,15.031141175395401
11,62000001,63000000,15.069911235189313
11,63000001,64000000,14.143144020581184
11,64000001,65000000,15.134787269708333
11,65000001,66000000,15.17285719025072
11,66000001,67000000,14.193140302970734
11,67000001,68000000,15.031141175395401
11,68000001,69000000,14.109749051572763
11,69000001,70000000,14.795786019502001
11,70000001,71000000,14.616261654559192
11,71000001,72000000,14.468942174529904
11,72000001,73000000,13.902469331305056
11,73000001,74000000,14.025745173230774
11,74000001,75000000,13.308765631603524
11,75000001,76000000,14.20663284656657
11,76000001,77000000,13.593741249001656
11,77000001,78000000,14.209529519396071
11,78000001,79000000,13.332176446062695
11,79000001,80000000,13.993203773296528
11,80000001,81000000,12.976743106734322
11,81000001,82000000,13.779616770790897
11,82000001,83000000,12.665113810335244
11,83000001,84000000,12.562480945349316
11,84000001,85000000,12.079151405421891
11,85000001,86000000,12.577192765687045
11,86000001,87000000,12.627761852402616
11,87000001,88000000,13.57896229251368
11,88000001,89000000,12.342352510087794
11,89000001,90000000,12.151333719291655
11,90000001,91000000,12.864766511423444
11,91000001,92000000,13.882929573153632
11,92000001,93000000,11.569380959522295
11,93000001,94000000,13.951375791324496
11,94000001,95000000,13.557104658489855
11,95000001,96000000,11.945809584900822
11,96000001,97000000,13.362902693704669
11,97000001,98000000,11.529918528120325
11,98000001,99000000,12.731531176461942
11,99000001,100000000,12.163964091412273
11,100000001,101000000,12.313166475977198
11,101000001,102000000,11.7858611057596
11,102000001,103000000,13.001232245244363
11,103000001,104000000,13.046271406599123
11,104000001,105000000,12.104926303807776
11,105000001,106000000,12.167731741103244
11,106000001,107000000,13.392988162965136
11,107000001,108000000,13.071965072954029
11,108000001,109000000,12.80634822671225
11,109000001,110000000,12.748821794614704
11,110000001,111000000,12.072467608241858
11,111000001,112000000,13.007903273382047
11,112000001,113000000,13.842841373349758
11,113000001,114000000,13.908111110146647
11,114000001,115000000,13.451082294024227
11,115000001,116000000,13.553269295151955
11,116000001,117000000,13.506679489598406
11,117000001,118000000,14.169690168685078
11,118000001,119000000,14.321575831415734
11,119000001,120000000,14.535214614936928
11,120000001,121000000,14.484382367080977
11,121000001,122000000,12.829524549078345
11,122000001,123000000,13.21416731409353
11,123000001,124000000,13.88006177130641
11,124000001,125000000,13.083313108650756
11,125000001,126000000,12.940313597145968
11,126000001,127000000,14.716230004716687
11,127000001,128000000,12.457124331540804
11,128000001,129000000,13.263709337165892
11,129000001,130000000,14.268615098115905
11,130000001,131000000,14.322702771894567
11,131000001,132000000,14.462821756851485
11,132000001,133000000,13.7288771136786
11,133000001,134000000,13.83219776578554
11,134000001,135000000,13.631745471077506
11,135000001,136000000,9.364134655008051
12,1,1000000,14.479717119481945
12,1000001,2000000,13.513850940118791
12,2000001,3000000,14.275760777032643
12,3000001,4000000,14.68753971614965
12,4000001,5000000,13.917745013443216
12,5000001,6000000,12.843724806299154
12,6000001,7000000,17.026707139295187
12,7000001,8000000,13.746829194016122
12,8000001,9000000,13.428229298205096
12,9000001,10000000,13.244809776613183
12,10000001,11000000,12.603394530887375
12,11000001,12000000,13.324602490089715
12,12000001,13000000,14.024187373995074
12,13000001,14000000,13.800394382888996
12,14000001,15000000,13.930090492697849
12,15000001,16000000,11.410981267043796
12,16000001,17000000,11.961811408087163
12,17000001,18000000,13.501712809279056
12,18000001,19000000,14.336855196877485
12,19000001,20000000,13.067602418889496
12,20000001,21000000,12.937189885081185
12,21000001,22000000,12.33119687715303
12,22000001,23000000,12.373137035802127
12,23000001,24000000,12.34179677239183
12,24000001,25000000,13.573765513926924
12,25000001,26000000,12.799079209029006
12,26000001,27000000,13.306204128589329
12,27000001,28000000,13.23825544610397
12,28000001,29000000,12.402212672714642
12,29000001,30000000,12.723020931812032
12,30000001,31000000,13.499472212561567
12,31000001,32000000,13.646446206154733
12,32000001,33000000,14.065668567392636
12,33000001,34000000,11.43306376512207
12,34000001,35000000,11.633449374713493
12,35000001,36000000,0.0
12,36000001,37000000,0.0
12,37000001,38000000,10.977995368612962
12,38000001,39000000,12.141149198437516
12,39000001,40000000,12.317129926384542
12,40000001,41000000,12.582847628550267
12,41000001,42000000,12.708868340211673
12,42000001,43000000,12.801506286636435
12,43000001,44000000,12.96740640431177
12,44000001,45000000,12.525765478821915
12,45000001,46000000,12.845294019278759
12,46000001,47000000,13.711559434147883
12,47000001,48000000,14.170316304447475
12,48000001,49000000,13.556625795307005
12,49000001,50000000,14.93069114397497
12,50000001,51000000,14.051123954019456
12,51000001,52000000,13.652508902408181
12,52000001,53000000,14.408794109792494
12,53000001,54000000,14.845048942233154
12,54000001,55000000,14.220453906972867
12,55000001,56000000,12.93755773185546
12,56000001,57000000,15.116871878024678
12,57000001,58000000,15.248483543862301
12,58000001,59000000,12.48255589154897
12,59000001,60000000,12.891593862433657
12,60000001,61000000,12.187042714339894
12,61000001,62000000,12.081816278109198
12,62000001,63000000,13.560691074923025
12,63000001,64000000,12.6713199131833
12,64000001,65000000,13.40899307934218
12,65000001,66000000,13.637870129034443
12,66000001,67000000,14.16467127561902
12,67000001,68000000,13.49097619227053
12,68000001,69000000,12.960545013211663
12,69000001,70000000,13.790653947553906
12,70000001,71000000,12.65441226814894
12,71000001,72000000,12.390975006155534
12,72000001,73000000,13.149588363516528
12,73000001,74000000,11.445532219028312
12,74000001,75000000,12.31938987600021
12,75000001,76000000,12.797053520629804
12,76000001,77000000,13.467478187907599
12,77000001,78000000,13.13907165329516
12,78000001,79000000,12.99770874846085
12,79000001,80000000,13.289586665080801
12,80000001,81000000,13.294189943620655
12,81000001,82000000,11.389631339260522
12,82000001,83000000,13.196448443962078
12,83000001,84000000,12.43905168059173
12,84000001,85000000,12.673971520682796
12,85000001,86000000,12.26883436934376
12,86000001,87000000,12.366595426071438
12,87000001,88000000,13.534910768125314
12,88000001,89000000,13.908861683118452
12,89000001,90000000,13.053925881531105
12,90000001,91000000,12.579551652806565
12,91000001,92000000,11.381002109550925
12,92000001,93000000,13.663446918132605
12,93000001,94000000,12.864379626186238
12,94000001,95000000,13.221133942357078
12,95000001,96000000,13.524174383387553
12,96000001,97000000,13.57187112541885
12,97000001,98000000,13.10476253798197
12,98000001,99000000,13.199518988998761
12,99000001,100000000,12.999471572532684
12,100000001,101000000,12.841760886800547
12,101000001,102000000,12.907078434296485
12,102000001,103000000,12.911579241402148
12,103000001,104000000,13.036688768795663
12,104000001,105000000,13.59700500260697
12,105000001,106000000,13.497477645523553
12,106000001,107000000,14.47452983890656
12,107000001,108000000,13.445532219028312
12,108000001,109000000,14.106153955313614
12,109000001,110000000,14.726377834863994
12,110000001,111000000,14.090525977081738
12,111000001,112000000,14.602408905205737
12,112000001,113000000,15.292788937382774
12,113000001,114000000,14.01463076585425
12,114000001,115000000,13.6074459096826
12,115000001,116000000,13.265175490788916
12,116000001,117000000,13.032390168866524
12,117000001,118000000,14.728292564047242
12,118000001,119000000,13.74892659213343
12,119000001,120000000,13.297059551808703
12,120000001,121000000,15.037418258726438
12,121000001,122000000,14.317200603422688
12,122000001,123000000,14.21515377227958
12,123000001,124000000,14.765855852817639
12,124000001,125000000,15.394697140300059
12,125000001,126000000,13.603510442592807
12,126000001,127000000,13.711344331263797
12,127000001,128000000,12.981388896117206
12,128000001,129000000,13.713493918252984
12,129000001,130000000,14.057399500772485
12,130000001,131000000,13.670988119312954
12,131000001,132000000,15.039304639245383
12,132000001,133000000,14.734339162408054
12,133000001,134000000,12.309192106959902
13,1,1000000,0.0
13,1000001,2000000,0.0
13,2000001,3000000,0.0
13,3000001,4000000,0.0
13,4000001,5000000,0.0
13,5000001,6000000,0.0
13,6000001,7000000,0.0
13,7000001,8000000,0.0
13,8000001,9000000,0.0
13,9000001,10000000,0.0
13,10000001,11000000,0.0
13,11000001,12000000,0.0
13,12000001,13000000,0.0
13,13000001,14000000,0.0
13,14000001,15000000,0.0
13,15000001,16000000,0.0
13,16000001,17000000,0.0
13,17000001,18000000,6.507794640198696
13,18000001,19000000,12.12573632939501
13,19000001,20000000,14.10336977739252
13,20000001,21000000,13.88101833879994
13,21000001,22000000,13.957192751426875
13,22000001,23000000,13.346098150549802
13,23000001,24000000,14.25392133112367
13,24000001,25000000,13.811073598853545
13,25000001,26000000,13.468496770628148
13,26000001,27000000,13.640809790793162
13,27000001,28000000,13.198598511485047
13,28000001,29000000,13.813881374894095
13,29000001,30000000,13.846763607916467
13,30000001,31000000,14.527782422375209
13,31000001,32000000,13.105090051046007
13,32000001,33000000,13.673861134283806
13,33000001,34000000,13.143542654233215
13,34000001,35000000,12.80634822671225
13,35000001,36000000,12.754678763822529
13,36000001,37000000,12.58894882031468
13,37000001,38000000,13.053756222562145
13,38000001,39000000,12.075813377461454
13,39000001,40000000,12.393658591454773
13,40000001,41000000,13.109667444250803
13,41000001,42000000,12.551467952626897
13,42000001,43000000,12.956194629090778
13,43000001,44000000,13.010702925037366
13,44000001,45000000,13.55158811212731
13,45000001,46000000,13.979514512467604
13,46000001,47000000,13.090608674341276
13,47000001,48000000,14.95351443223345
13,48000001,49000000,13.748297692803117
13,49000001,50000000,13.614594828765293
13,50000001,51000000,14.789992055727028
13,51000001,52000000,13.043198208900225
13,52000001,53000000,13.504694868818218
13,53000001,54000000,12.474973384391147
13,54000001,55000000,12.08214904135387
13,55000001,56000000,11.479275030250205
13,56000001,57000000,13.291890140338559
13,57000001,58000000,12.99169898341288
13,58000001,59000000,12.330076554797458
13,59000001,60000000,13.042514386140232
13,60000001,61000000,12.7255792804196
13,61000001,62000000,11.626165319904498
13,62000001,63000000,12.096385734452651
13,63000001,64000000,11.150381968817848
13,64000001,65000000,12.132821006779572
13,65000001,66000000,13.13040968239925
13,66000001,67000000,12.563911244581691
13,67000001,68000000,11.996826528020659
13,68000001,69000000,11.464035152189913
13,69000001,70000000,12.162076570374312
13,70000001,71000000,11.937005926516589
13,71000001,72000000,12.601074338941668
13,72000001,73000000,12.254733389246674
13,73000001,74000000,12.031011907437707
13,74000001,75000000,12.669549463455496
13,75000001,76000000,13.251630341411513
13,76000001,77000000,13.084310133597755
13,77000001,78000000,12.272921326867003
13,78000001,79000000,12.8362476466879
13,79000001,80000000,12.318260343712415
13,80000001,81000000,13.484948734468157
13,81000001,82000000,12.797053520629804
13,82000001,83000000,11.437231901039478
13,83000001,84000000,12.239300174364203
13,84000001,85000000,12.547617554902802
13,85000001,86000000,13.012449952425579
13,86000001,87000000,13.140030892054494
13,87000001,88000000,11.84901407369482
13,88000001,89000000,12.588011853215088
13,89000001,90000000,12.052228393347402
13,90000001,91000000,12.011576703176177
13,91000001,92000000,12.0003521774803
13,92000001,93000000,13.373001054366437
13,93000001,94000000,13.258418812598832
13,94000001,95000000,12.165221068220944
13,95000001,96000000,12.745044005034464
13,96000001,97000000,13.696206869018894
13,97000001,98000000,12.961268803539594
13,98000001,99000000,13.913917862502487
13,99000001,100000000,15.670739223824379
13,100000001,101000000,14.157267976599673
13,101000001,102000000,12.091104758376499
13,102000001,103000000,13.67782973321578
13,103000001,104000000,12.80996904717615
13,104000001,105000000,12.362217815913079
13,105000001,106000000,14.699735105164503
13,106000001,107000000,13.003693582737847
13,107000001,108000000,12.867085646616836
13,108000001,109000000,13.915972717886747
13,109000001,110000000,12.797864137333749
13,110000001,111000000,13.143861481867859
13,111000001,112000000,14.523745711555284
13,112000001,113000000,13.51902189562195
13,113000001,114000000,15.64714921226016
13,114000001,115000000,12.270587340447511
14,1,1000000,0.0
14,1000001,2000000,0.0
14,2000001,3000000,0.0
14,3000001,4000000,0.0
14,4000001,5000000,0.0
14,5000001,6000000,0.0
14,6000001,7000000,0.0
14,7000001,8000000,0.0
14,8000001,9000000,0.0
14,9000001,10000000,0.0
14,10000001,11000000,0.0
14,11000001,12000000,0.0
14,12000001,13000000,0.0
14,13000001,14000000,0.0
14,14000001,15000000,0.0
14,15000001,16000000,0.0
14,16000001,17000000,0.0
14,17000001,18000000,0.0
14,18000001,19000000,9.73640193131829
14,19000001,20000000,7.693486957499325
14,20000001,21000000,13.932676133865211
14,21000001,22000000,13.732273439922233
